Timestamp,BTC price
2021-04-22 00:00:00+00:00,53998.32765318885
2021-04-23 00:00:00+00:00,51714.28571428572
2021-04-24 00:00:00+00:00,51177.77
2021-04-25 00:00:00+00:00,50161.12910923976
2021-04-26 00:00:00+00:00,49289.23528128455
2021-04-27 00:00:00+00:00,54037.240000000005
2021-04-28 00:00:00+00:00,55116.11314541681
2021-04-29 00:00:00+00:00,54976.18375118974
2021-04-30 00:00:00+00:00,53561.72839691948
2021-05-01 00:00:00+00:00,57692.91619919767
2021-05-02 00:00:00+00:00,57844.854608393
2021-05-03 00:00:00+00:00,56655.552452918666
2021-05-04 00:00:00+00:00,57217.287640648006
2021-05-05 00:00:00+00:00,53171.10869347295
2021-05-06 00:00:00+00:00,57542.061056769555
2021-05-07 00:00:00+00:00,56522.36461204271
2021-05-08 00:00:00+00:00,57366.11806881068
2021-05-09 00:00:00+00:00,59038.53090386754
2021-05-10 00:00:00+00:00,58388.10497268529
2021-05-11 00:00:00+00:00,55936.70757882563
2021-05-12 00:00:00+00:00,56742.63707280475
2021-05-13 00:00:00+00:00,49307.70732717895
2021-05-14 00:00:00+00:00,49636.78741137769
2021-05-15 00:00:00+00:00,49936.53558494525
2021-05-16 00:00:00+00:00,46966.0313568539
2021-05-17 00:00:00+00:00,46617.46950889354
2021-05-18 00:00:00+00:00,43755.61603709792
2021-05-19 00:00:00+00:00,42996.82873412969
2021-05-20 00:00:00+00:00,37296.170895487536
2021-05-21 00:00:00+00:00,40784.18263656351
2021-05-22 00:00:00+00:00,37538.195955857074
2021-05-23 00:00:00+00:00,37385.86712952647
2021-05-24 00:00:00+00:00,34943.22675855717
2021-05-25 00:00:00+00:00,38718.74415427009
2021-05-26 00:00:00+00:00,38388.15106770566
2021-05-27 00:00:00+00:00,39290.06357895699
2021-05-28 00:00:00+00:00,38381.74247516332
2021-05-29 00:00:00+00:00,35757.60722890226
2021-05-30 00:00:00+00:00,34625.55957010522
2021-05-31 00:00:00+00:00,35616.924773514176
2021-06-01 00:00:00+00:00,37155.099619694105
2021-06-02 00:00:00+00:00,36759.397163847876
2021-06-03 00:00:00+00:00,37503.354291958305
2021-06-04 00:00:00+00:00,39209.89235895021
2021-06-05 00:00:00+00:00,36890.37466851915
2021-06-06 00:00:00+00:00,35569.43468865021
2021-06-07 00:00:00+00:00,35865.8668802744
2021-06-08 00:00:00+00:00,33806.93684218465
2021-06-09 00:00:00+00:00,33428.892200311035
2021-06-10 00:00:00+00:00,37368.39938324521
2021-06-11 00:00:00+00:00,36717.352089018714
2021-06-12 00:00:00+00:00,37272.28160119424
2021-06-13 00:00:00+00:00,35583.31654397681
2021-06-14 00:00:00+00:00,39126.50463123969
2021-06-15 00:00:00+00:00,40491.78126110249
2021-06-16 00:00:00+00:00,40074.60175435851
2021-06-17 00:00:00+00:00,38389.25451148592
2021-06-18 00:00:00+00:00,38020.34005796432
2021-06-19 00:00:00+00:00,35774.75145242426
2021-06-20 00:00:00+00:00,35500.011918344804
2021-06-21 00:00:00+00:00,35568.34753190318
2021-06-22 00:00:00+00:00,31687.12284436826
2021-06-23 00:00:00+00:00,32499.607763691627
2021-06-24 00:00:00+00:00,33672.45242629931
2021-06-25 00:00:00+00:00,34685.96692870408
2021-06-26 00:00:00+00:00,31688.064551779546
2021-06-27 00:00:00+00:00,32262.912633349257
2021-06-28 00:00:00+00:00,34598.85734814922
2021-06-29 00:00:00+00:00,34540.405128725855
2021-06-30 00:00:00+00:00,35928.31514973455
2021-07-01 00:00:00+00:00,35002.36538485879
2021-07-02 00:00:00+00:00,33535.8071948464
2021-07-03 00:00:00+00:00,33811.569398379004
2021-07-04 00:00:00+00:00,34635.75488251452
2021-07-05 00:00:00+00:00,35129.36350721558
2021-07-06 00:00:00+00:00,33681.93633586521
2021-07-07 00:00:00+00:00,34193.82777080207
2021-07-08 00:00:00+00:00,33792.0162223901
2021-07-09 00:00:00+00:00,32872.80480896347
2021-07-10 00:00:00+00:00,33760.33872990719
2021-07-11 00:00:00+00:00,33552.33486229472
2021-07-12 00:00:00+00:00,34238.163930459865
2021-07-13 00:00:00+00:00,33097.64637529437
2021-07-14 00:00:00+00:00,32766.838226714262
2021-07-15 00:00:00+00:00,32819.62440873372
2021-07-16 00:00:00+00:00,31882.04542091946
2021-07-17 00:00:00+00:00,31403.1343456213
2021-07-18 00:00:00+00:00,31502.503294128695
2021-07-19 00:00:00+00:00,31757.81613045915
2021-07-20 00:00:00+00:00,30849.350769013636
2021-07-21 00:00:00+00:00,29783.557005584928
2021-07-22 00:00:00+00:00,32082.57554966932
2021-07-23 00:00:00+00:00,32338.566641091344
2021-07-24 00:00:00+00:00,33694.112828514495
2021-07-25 00:00:00+00:00,34276.66315424482
2021-07-26 00:00:00+00:00,35358.66765654064
2021-07-27 00:00:00+00:00,37272.616764669925
2021-07-28 00:00:00+00:00,39373.031548185485
2021-07-29 00:00:00+00:00,40020.757941187025
2021-07-30 00:00:00+00:00,40019.42855275985
2021-07-31 00:00:00+00:00,42182.6450806631
2021-08-01 00:00:00+00:00,41434.082046521566
2021-08-02 00:00:00+00:00,39826.291624287056
2021-08-03 00:00:00+00:00,39153.9795952398
2021-08-04 00:00:00+00:00,38210.64431732194
2021-08-05 00:00:00+00:00,39730.199843532166
2021-08-06 00:00:00+00:00,40892.42328482398
2021-08-07 00:00:00+00:00,42824.59978745139
2021-08-08 00:00:00+00:00,44478.284982916404
2021-08-09 00:00:00+00:00,43919.12375496189
2021-08-10 00:00:00+00:00,46200.82989373675
2021-08-11 00:00:00+00:00,45571.80481237297
2021-08-12 00:00:00+00:00,45466.75264394981
2021-08-13 00:00:00+00:00,44446.8095956757
2021-08-14 00:00:00+00:00,47760.52357534432
2021-08-15 00:00:00+00:00,47139.43049889084
2021-08-16 00:00:00+00:00,47080.02248604357
2021-08-17 00:00:00+00:00,45933.3730609119
2021-08-18 00:00:00+00:00,44713.71278233862
2021-08-19 00:00:00+00:00,44741.6743327487
2021-08-20 00:00:00+00:00,46726.75278805482
2021-08-21 00:00:00+00:00,49339.227101015116
2021-08-22 00:00:00+00:00,48886.05218061465
2021-08-23 00:00:00+00:00,49325.92670209154
2021-08-24 00:00:00+00:00,49478.927452188684
2021-08-25 00:00:00+00:00,47783.424900267535
2021-08-26 00:00:00+00:00,48989.814350926354
2021-08-27 00:00:00+00:00,46758.48818859864
2021-08-28 00:00:00+00:00,49103.85259313553
2021-08-29 00:00:00+00:00,48960.99703572069
2021-08-30 00:00:00+00:00,48779.29135572791
2021-08-31 00:00:00+00:00,46935.408692839024
2021-09-01 00:00:00+00:00,47071.4869370079
2021-09-02 00:00:00+00:00,48876.074210916064
2021-09-03 00:00:00+00:00,49275.08280748272
2021-09-04 00:00:00+00:00,49933.13192209673
2021-09-05 00:00:00+00:00,49923.39220476629
2021-09-06 00:00:00+00:00,51796.17511350881
2021-09-07 00:00:00+00:00,52701.186726169035
2021-09-08 00:00:00+00:00,46944.01003624105
2021-09-09 00:00:00+00:00,46013.29665007243
2021-09-10 00:00:00+00:00,46408.747782125334
2021-09-11 00:00:00+00:00,44898.96625766344
2021-09-12 00:00:00+00:00,45144.026452343045
2021-09-13 00:00:00+00:00,46130.69316184666
2021-09-14 00:00:00+00:00,44971.44510352715
2021-09-15 00:00:00+00:00,47086.638673559755
2021-09-16 00:00:00+00:00,48109.85450787808
2021-09-17 00:00:00+00:00,47771.845479916956
2021-09-18 00:00:00+00:00,47332.19092275245
2021-09-19 00:00:00+00:00,48295.37622021955
2021-09-20 00:00:00+00:00,47272.2459991225
2021-09-21 00:00:00+00:00,42965.21663524886
2021-09-22 00:00:00+00:00,40706.28840342135
2021-09-23 00:00:00+00:00,43549.37774754588
2021-09-24 00:00:00+00:00,44893.994476478125
2021-09-25 00:00:00+00:00,42824.07512598035
2021-09-26 00:00:00+00:00,42686.33989988321
2021-09-27 00:00:00+00:00,43140.50187838636
2021-09-28 00:00:00+00:00,42209.04505155358
2021-09-29 00:00:00+00:00,41000.44244654994
2021-09-30 00:00:00+00:00,41529.80933243346
2021-10-01 00:00:00+00:00,43830.20435861829
2021-10-02 00:00:00+00:00,48142.181108657074
2021-10-03 00:00:00+00:00,47689.63121181707
2021-10-04 00:00:00+00:00,48185.409081065016
2021-10-05 00:00:00+00:00,49238.28641416177
