Title,Publisher,Date,Link
"Silvergate Bank to Discontinue Binance USD Deposits, Withdrawals",CoinDesk,2021-06-10,https://www.coindesk.com/business/2021/06/10/silvergate-bank-to-discontinue-binance-usd-deposits-withdrawals/
"Gold Tokens Take Off as Inflation Accelerates, Bitcoin Retreats",CoinDesk,2021-06-10,https://www.coindesk.com/markets/2021/06/10/gold-tokens-take-off-as-inflation-accelerates-bitcoin-retreats/
"Dapper Labs Unveils Flow-Native Stablecoin, FUSD, With Other ERC-20-Like Tokens to Follow",CoinDesk,2021-06-10,https://www.coindesk.com/business/2021/06/10/dapper-labs-unveils-flow-native-stablecoin-fusd-with-other-erc-20-like-tokens-to-follow/
State Street Bank Launches Cryptocurrency Division,CoinDesk,2021-06-10,https://www.coindesk.com/business/2021/06/10/state-street-bank-launches-cryptocurrency-division/
Bitcoin Futures 'Backwardation' Points to Weak Institutional Demand: JPMorgan,CoinDesk,2021-06-10,https://www.coindesk.com/markets/2021/06/10/bitcoin-futures-backwardation-points-to-weak-institutional-demand-jpmorgan/
Crypto Exchange Kraken Disables Margin Trading for Some U.S. Residents,Decrypt,2021-06-10,https://decrypt.co/73233/crypto-exchange-kraken-disables-margin-trading-some-u-s-residents
A Big Carbon Footprint Compared to What?,CoinDesk,2021-06-10,https://www.coindesk.com/policy/2021/06/10/a-big-carbon-footprint-compared-to-what/
Arrington Capital Launches $100M Algorand Ecosystem Fund,CoinDesk,2021-06-10,https://www.coindesk.com/business/2021/06/10/arrington-capital-launches-100m-algorand-ecosystem-fund/
Texas State Regulator Greenlights Banks to Custody Crypto,CoinDesk,2021-06-10,https://www.coindesk.com/policy/2021/06/10/texas-state-regulator-greenlights-banks-to-custody-crypto/
Fancy a Bitcoin mined via volcano? El Salvador is making that happen,CryptoSlate,2021-06-10,https://cryptoslate.com/fancy-a-bitcoin-mined-via-volcano-el-salvador-is-making-that-happen/
Solana-Based Oxygen Taps Jump Trading in Bid to Be DeFi’s Top ‘Prime Brokerage’,CoinDesk,2021-06-10,https://www.coindesk.com/business/2021/06/10/solana-based-oxygen-taps-jump-trading-in-bid-to-be-defis-top-prime-brokerage/
Unbound Finance raises $5.8m led by Pantera Capital and Arrington XRP Capital,CryptoSlate,2021-06-10,https://cryptoslate.com/unbound-finance-raises-5-8m-led-by-pantera-capital-and-arrington-xrp-capital/
Dogecoin creator issues DOGE NFTs—most expensive one listed at 69.42 ETH,CryptoSlate,2021-06-10,https://cryptoslate.com/dogecoin-creator-issues-doge-nfts-most-expensive-one-listed-at-69-42-eth/
FP Explains: What is a stablecoin and why do they make central bankers nervous?,Financial Post,2021-06-10,https://financialpost.com/fp-finance/cryptocurrency/fp-explains-what-is-a-stablecoin-and-why-do-they-make-central-bankers-nervous
Vaccine Passports Sold on The Dark Web,HackerNoon,2021-06-10,https://hackernoon.com/vaccine-passports-sold-on-the-dark-web-1f1u355e
