Title,Publisher,Date,Link
Ripple asks court to ignore 70+ SEC crypto actions before XRP,Forkast,2021-06-08,https://forkast.news/xrp-sec-ripple-asks-court-ignore-70-sec-actions/
"With this development, could XRPL compete with Ethereum?",AMBCrypto,2021-06-08,https://ambcrypto.com/with-this-development-could-xrpl-compete-with-ethereum/
Warren Buffett’s Berkshire Hathaway Invests $500 Million In Digital Bank That Works with Bitcoin,U.Today,2021-06-08,https://u.today/warren-buffetts-berkshire-hathaway-invests-500-million-in-digital-bank-that-works-with-bitcoin
Flare Network Raises $11.3m in Funding Round With Kenetic and DCG,Decrypt,2021-06-08,https://decrypt.co/73008/flare-network-raises-11-3m-in-funding-round-with-kenetic-dcg
Flare Network Raises $11.3 Million From Seed Round and Angel Investors | Bitcoinist.com,Bitcoinist,2021-06-08,https://bitcoinist.com/flare-network-raises-11-3-million-from-seed-round-and-angel-investors/
Coinbase Users File Class Action Over Locked Accounts,Decrypt,2021-06-08,https://decrypt.co/73113/coinbase-users-file-class-action-over-locked-accounts
Hong Kong Monetary Authority to Study a Retail CBDC,CoinDesk,2021-06-08,https://www.coindesk.com/markets/2021/06/08/hong-kong-monetary-authority-to-study-a-retail-cbdc/
Ontario Regulator Takes Action Against KuCoin Trading Platforms for Violating Securities Law,CoinDesk,2021-06-08,https://www.coindesk.com/markets/2021/06/08/ontario-regulator-takes-action-against-kucoin-trading-platforms-for-violating-securities-law/
"Coinseed Shuts Down Following Lawsuit, Slams NYAG Letitia James",CoinDesk,2021-06-08,https://www.coindesk.com/markets/2021/06/08/coinseed-shuts-down-following-lawsuit-slams-nyag-letitia-james/
BlockTower Capital Buys ‘Market-Neutral’ Crypto Hedge Fund Gamma Point,CoinDesk,2021-06-08,https://www.coindesk.com/business/2021/06/08/blocktower-capital-buys-market-neutral-crypto-hedge-fund-gamma-point/
Tor Project Receives $670K From Zcash Open Major Grants for Coding Language Upgrade,CoinDesk,2021-06-08,https://www.coindesk.com/tech/2021/06/08/tor-project-receives-670k-from-zcash-open-major-grants-for-coding-language-upgrade/
What Is Mina Protocol and MINA Token?,Coinspeaker,2021-06-08,https://www.coinspeaker.com/guides/what-is-mina-protocol-and-mina-token/
"Here’s When Cardano and Several Altcoins Will Rally, According to Crypto Analyst Michaël van de Poppe",The Daily Hodl,2021-06-08,https://dailyhodl.com/2021/06/08/heres-when-cardano-and-several-altcoins-will-rally-according-to-crypto-analyst-michael-van-de-poppe/
How the Civil War Shapes the Future of Stablecoins,CoinDesk,2021-06-08,https://www.coindesk.com/business/2021/06/08/how-the-civil-war-shapes-the-future-of-stablecoins/
Kenyan Banks Warn Customers About Buying Crypto: Report,CoinDesk,2021-06-08,https://www.coindesk.com/markets/2021/06/08/kenyan-banks-warn-customers-about-buying-crypto-report/
Modern Monetary Theory and a Basic Income for All,CoinDesk,2021-06-08,https://www.coindesk.com/policy/2021/06/08/modern-monetary-theory-and-a-basic-income-for-all/
"Two Game Changers Coming to Litecoin, Says Creator Charlie Lee",The Daily Hodl,2021-06-08,https://dailyhodl.com/2021/06/08/two-game-changers-coming-to-litecoin-says-creator-charlie-lee/
El Salvador Residents Are Split on Bitcoin Adoption Bill,CoinDesk,2021-06-08,https://www.coindesk.com/policy/2021/06/08/el-salvador-residents-are-split-on-bitcoin-adoption-bill/
Miami Coin and Voting With Your Tokens,CoinDesk,2021-06-08,https://www.coindesk.com/tech/2021/06/08/miami-coin-and-voting-with-your-tokens/
Bitcoin prices sink after FBI recovers Colonial Pipeline crypto ransom: CNBC After Hours,CNBC,2021-06-08,https://www.cnbc.com/2021/06/08/bitcoin-prices-sink-after-fbi-recovers-colonial-pipeline-crypto-ransom-cryptocurrency.html
Ontario Regulators Crack Down on Firms Tied to Crypto Exchange KuCoin,Decrypt,2021-06-08,https://decrypt.co/73014/ontario-regulators-crack-down-firms-tied-crypto-exchange-kucoin
El Salvador 'Legal Tender' Move Unlikely to Change US Tax on Bitcoin: Former IRS Counsel,Decrypt,2021-06-08,https://decrypt.co/73101/el-salvador-legal-tender-move-unlikely-to-change-us-tax-on-bitcoin-former-irs-counsel
Mexico lawmakers aim to follow the example of neighboring countries with proposed Bitcoin legislation,Cointelegraph,2021-06-08,https://cointelegraph.com/news/mexico-lawmakers-aim-to-follow-the-example-of-neighboring-countries-with-proposed-bitcoin-legislation
"'I should have bought a lot more,' laments billionaire investor on Bitcoin",Cointelegraph,2021-06-08,https://cointelegraph.com/news/i-should-have-bought-a-lot-more-laments-billionaire-investor-on-bitcoin
Bitcoin price nears $30K as estimates reveal $19K support floor,Cointelegraph,2021-06-08,https://cointelegraph.com/news/bitcoin-price-nears-30k-as-estimates-reveal-19k-support-floor
