Title,Publisher,Date,Link
Will Cardano's coming of age hit Bitcoin and Ethereum?,International Investment,2021-04-06,https://www.internationalinvestment.net/news/4029454/cardano-coming-age-hit-bitcoin-ethereum
Cardano Venture Fund Makes First Investment: $500K in Payments Firm COTI,CoinDesk,2021-04-06,https://www.coindesk.com/business/2021/04/06/cardano-venture-fund-makes-first-investment-500k-in-payments-firm-coti/
"On a run for the ages, crypto market cap tops $2 trillion",Fortune,2021-04-06,https://fortune.com/2021/04/06/on-a-run-for-the-ages-crypto-market-cap-tops-2-trillion/
Grayscale Bitcoin Trust's Stockholder Not Happy About Persistent Discount,U.Today,2021-04-06,https://u.today/grayscale-bitcoin-trusts-stockholder-not-happy-about-persistent-discount
Greysheet News,Greysheet News,2021-04-06,https://www.greysheet.com/news/story/april-2021-greensheet-market-report-the-steady-climb-of-the-paper-money-market
Sell More Products Online With These 4 Platforms,Business 2 Community,2021-04-06,https://www.business2community.com/strategy/sell-more-products-online-with-these-4-platforms-02397130
Mining Manufacturer Ebang Launches Cryptocurrency Exchange,Decrypt,2021-04-06,https://decrypt.co/64068/mining-manufacturer-ebang-launches-cryptocurrency-exchange
The Real Trouble With Cross-Border Payments,CoinDesk,2021-04-06,https://www.coindesk.com/policy/2021/04/06/the-real-trouble-with-cross-border-payments/
Mark Cuban-Backed Nifty's Hires Law Pro as IP Questions Dog NFT Market,CoinDesk,2021-04-06,https://www.coindesk.com/markets/2021/04/06/mark-cuban-backed-niftys-hires-law-pro-as-ip-questions-dog-nft-market/
Stellar Cryptocurrency Nodes Go Dark for 9 Hours and Counting,Decrypt,2021-04-06,https://decrypt.co/64119/stellar-cryptocurrency-nodes-go-dark-for-9-hours-and-counting
Oil and Gas Miner Teams With Canadian Tech Firm for Green Bitcoin Mining,CoinDesk,2021-04-06,https://www.coindesk.com/markets/2021/04/06/oil-and-gas-miner-teams-with-canadian-tech-firm-for-green-bitcoin-mining/
"Mark Cuban, Snoop Dogg, Metakovan & More to Judge NFT ...",Crypto News,2021-04-06,https://cryptonews.com/news/mark-cuban-snoop-dogg-metakovan-more-to-judge-nft-funding-co-9808.htm
Goldman Sachs CEO: ‘Big Evolution’ Is Coming to Bitcoin Regulation,Decrypt,2021-04-06,https://decrypt.co/64139/goldman-sachs-bitcoin-big-evolution
"Q1 2021: Institutional Growth Slows Down, Retail Ramps Up",CoinDesk,2021-04-06,https://www.coindesk.com/markets/2021/04/06/q1-2021-institutional-growth-slows-down-retail-ramps-up/
"Saturday Night Live NFT of NFT Skit Sells for $365,000",Decrypt,2021-04-06,https://decrypt.co/64159/snl-nft-sale
27% of Americans Are Familiar with NFTs: Poll,Decrypt,2021-04-06,https://decrypt.co/64110/27-of-americans-are-familiar-with-nfts-poll
Binance Coin Analysis: BNB Sets Fresh ATH Above $400 Following 40% Weekly Surge,CryptoPotato,2021-04-06,https://cryptopotato.com/binance-coin-analysis-bnb-sets-fresh-ath-above-400-following-40-weekly-surge/
"BazarSwap, World’s First Decentralized P2P Exchange for ERC20 Tokens Kickstarts Operations",NewsBTC,2021-04-06,https://www.newsbtc.com/sponsored/bazarswap-worlds-first-decentralized-p2p-exchange-for-erc20-tokens-kickstarts-operations/
Tron [TRX] Resuscitates Bullish Impulse; Eyes $0.2 Barrier,TronWeekly,2021-04-06,https://www.tronweekly.com/tron-trx-eyes-0-2-barrier/
"VICTORIA VR Creates a Living, Breathing VR Metaverse on Blockchain",NewsBTC,2021-04-06,https://www.newsbtc.com/news/company/victoria-vr-creates-a-living-breathing-vr-metaverse-on-blockchain/
Summit Mining: Crypto Mining Made Both Profitable & Fair,Crypto News,2021-04-06,https://cryptonews.com/news/summit-mining-crypto-mining-made-both-profitable-fair-9810.htm
BitMEX's Arthur Hayes Surrendered and Released as Planned,Crypto News,2021-04-06,https://cryptonews.com/news/bitmex-s-arthur-hayes-surrendered-and-released-as-planned-9820.htm
Luxury Nashville Hotel Takes Bookings in Bitcoin—or Dogecoin,Decrypt,2021-04-06,https://decrypt.co/64104/luxury-nashville-hotel-takes-bookings-in-bitcoin-or-dogecoin
Les listings et les delistings des cryptomonnaies de la ...,Cryptonews,2021-04-06,https://fr.cryptonews.com/news/crypto-listing-and-delisting-announcements-week-14-10007.htm
How to Know If a Girl Likes You on Facebook - Just Get Her ...,City Telegraph,2021-04-06,https://citytelegraph.com/entertainment/4038/how-to-know-if-a-girl-likes-you-on-facebook-just-get-her-personal-number-and-done-with-it/
