Title,Publisher,Date,Link
The Anonymous Creator of Shiba Inu (SHIB) Deletes All Tweets and Blogs,CryptoPotato,2022-05-30,https://cryptopotato.com/the-anonymous-creator-of-shiba-inu-shib-deletes-all-tweets-and-blogs/
"Over 509 Million Shiba Inu Tokens Burnt In Past Week; 30,000 New SHIB Holders In Market",Outlook India,2022-05-30,https://www.outlookindia.com/business/over-509-million-shiba-inu-tokens-burnt-in-past-week-30-000-new-shib-holders-in-market-news-199273
"2.5 Billion SHIB Burned in Past 7 Days, While Shiba Surges 14%",U.Today,2022-05-30,https://u.today/25-billion-shib-burned-in-past-7-days-while-shiba-surges-14
"SHIB Will Be Burned via Amazon, Elon Musk May Get in Trouble with SEC and DOGE, Terra Launches New Blockchain: Crypto News Digest by U.Today",U.Today,2022-05-30,https://u.today/shib-will-be-burned-via-amazon-elon-musk-may-get-in-trouble-with-sec-and-doge-terra-launches-new
"$ADA, $DOT, $AVAX, and $SHIB Lead Top 20 Cryptos With ...",Cryptoglobe,2022-05-30,https://www.cryptoglobe.com/latest/2022/05/ada-dot-avax-and-shib-lead-top-20-cryptos-with-double-digit-percentage-gains/
GossipSHIB: ETH 2.0 and Shibarium Are Like Living with Rent and Building Your Own House,Times Tabloid,2022-05-30,https://timestabloid.com/gossipshib-eth-2-0-and-shibarium-are-like-living-with-rent-and-building-your-own-house/
"BabyDoge Holder Count Soars to 1.5 Million ATH, Surpassing Shiba Inu",U.Today,2022-05-30,https://u.today/babydoge-holder-count-soars-to-15-million-ath-surpassing-shiba-inu
SHIB’s Founder Erases All His Tweets Leaving the Community to Wonder,Coinpedia - Fintech & Cryptocurreny News Media| Crypto Guide,2022-05-30,https://coinpedia.org/web-stories/shibs-founder-erases-all-his-tweets-leaving-the-community-to-wonder/
Terraform Labs Employee: Do Kwon Launched Terra (LUNA) Despite Warnings of Possible Collapse,Times Tabloid,2022-05-30,https://timestabloid.com/terraform-labs-employee-do-kwon-launched-terra-luna-despite-warnings-of-possible-collapse/
Algorand Funds See Record-Breaking Weekly Inflows,U.Today,2022-05-30,https://u.today/algorand-funds-see-record-breaking-weekly-inflows
Metatag Cross-Chain NFT Platform Changes Narrative in Digital Identity Management,U.Today,2022-05-30,https://u.today/metatag-cross-chain-nft-platform-changes-narrative-in-digital-identity-management
Cryptocurrency: The best 5 cryptos to buy right now,Marca,2022-05-30,https://www.marca.com/en/technology/2022/05/30/62950904268e3e972d8b45ea.html
"Tron TVL Soars 45%, Standing Third Behind ETH and BNB Chain",U.Today,2022-05-30,https://u.today/tron-tvl-soars-45-standing-third-behind-eth-and-bnb-chain
"3 Small-Cap Cryptos for Big Returns: CashFi (CFI), Shiba Inu (SHIB), and",The Jerusalem Post,2022-05-30,https://www.jpost.com/promocontent/3-small-cap-cryptos-for-big-returns-cashfi-cfi-shiba-inu-shib-and-tron-trx-708055
WAVES Jumps 27% After Vote to Liquidate USDN Whales' Accounts Gets Massive Support,U.Today,2022-05-30,https://u.today/waves-jumps-27-after-vote-to-liquidate-usdn-whales-accounts-gets-massive-support
"Cardano (ADA) Price Breaks Through $0.5, Hinting at Rally Ahead",U.Today,2022-05-30,https://u.today/cardano-ada-price-breaks-through-05-hinting-at-rally-ahead
"Bitcoin Is up After This Mysterious Tweet by Elon Musk, Who Previously Caught Absolute Top",U.Today,2022-05-30,https://u.today/bitcoin-is-up-after-this-mysterious-tweet-by-elon-musk-who-previously-caught-absolute-top
More than 10% ETH deposited in ETH 2.0 contract but here’s the caveat,AMBCrypto,2022-05-30,https://ambcrypto.com/more-than-10-eth-deposited-in-eth-2-0-contract-but-heres-the-caveat/
Solana May Not Reach ATH Ever Again If It Doesn't Fix What Ethereum Already Did,U.Today,2022-05-30,https://u.today/solana-may-not-reach-ath-ever-again-if-it-doesnt-fix-what-ethereum-already-did
Crypto Casino Site Crashino Launches New Crypto Crash Games 🚀 | Bitcoinist.com,Bitcoinist,2022-05-30,https://bitcoinist.com/crypto-casino-site-crashino-launches-new-crypto-crash-games/
"Bitcoin Logs 9 Straight Weeks of Losses, But Bottom May Be Near",U.Today,2022-05-30,https://u.today/bitcoin-logs-9-straight-weeks-of-losses-but-bottom-may-be-near
Zilliqa Begins to Recover; Will ZIL Sustain the Price Rise?,NameCoinNews,2022-05-30,https://www.namecoinnews.com/zilliqa-begins-to-recover-will-zil-sustain-the-price-rise/
"First-Ever ""Bankable"" Stablecoin, VXLD, Launches to Bridge DeFi and TradFi",U.Today,2022-05-30,https://u.today/first-ever-bankable-stablecoin-vxld-launches-to-bridge-defi-and-tradfi
Ripple Has Higher Goals Than Just Replacing Swift as Firm Eyes IPO Amid Lawsuit,U.Today,2022-05-30,https://u.today/ripple-has-higher-goals-than-just-replacing-swift-as-firm-eyes-ipo-amid-lawsuit
