Title,Publisher,Date,Link
"Bitcoin, Ethereum Down 8% Over the Week as Crypto Struggles",Decrypt,2022-04-15,https://decrypt.co/97950/bitcoin-ethereum-down-7-over-the-week-as-crypto-struggles
A $620 million hack? Just another day in crypto,MIT Technology Review,2022-04-15,https://www.technologyreview.com/2022/04/15/1050259/a-620-million-hack-just-another-day-in-crypto/
Ethereum Is in a Danger Zone With No Merge in Sight,Crypto Briefing,2022-04-15,https://cryptobriefing.com/ethereum-danger-zone/
Cryptocurrency Prices On April 15 2022: Know The Rate Of ...,ABP LIVE,2022-04-15,https://news.abplive.com/business/cryptocurrency-prices-on-april-15-2022-know-the-rate-of-bitcoin-ethereum-litecoin-ripple-dogecoin-and-other-cryptocurrencies-1526164
Billions Are Being Wagered on Breakthrough Ethereum ...,Bloomberg.com,2022-04-15,https://www.bloomberg.com/news/articles/2022-04-15/billions-are-being-wagered-on-breakthrough-ethereum-revamping
Here's How Cardano Can Catch up with Ethereum or Solana in 2022,U.Today,2022-04-15,https://u.today/heres-how-cardano-can-catch-up-with-ethereum-or-solana-in-2022
Ethereum Mixer Tornado Cash Is Blocking Sanctioned Users,Crypto Briefing,2022-04-15,https://cryptobriefing.com/ethereum-mixer-tornado-cash-blocking-sanctioned-users/
Mozilla Will No Longer Accept Bitcoin Or Ethereum As Cryptocurrency Donations. Find Out Why,NDTV.com,2022-04-15,https://www.ndtv.com/business/mozilla-won-t-accept-bitcoin-or-ethereum-as-cryptocurrency-donations-2888540
NBA Teases Ethereum NFTs for Playoffs After Launching Discord Server,Decrypt,2022-04-15,https://decrypt.co/97990/nba-ethereum-nfts-playoffs-discord-server
Ethereum Privacy Tool Tornado Cash Says It Uses Chainalysis to Block Sanctioned Wallets,Decrypt,2022-04-15,https://decrypt.co/97984/ethereum-privacy-tool-tornado-cash-uses-chainalysis-block-sanctioned-wallets
Montenegro Gives Citizenship to Ethereum's Vitalik Buterin,Crypto Briefing,2022-04-15,https://cryptobriefing.com/montenegro-gives-citizenship-ethereums-vitalik-buterin/
A Snag In The Path Leading to 'The Merge' But It's Almost ...,Securities.io,2022-04-15,https://www.securities.io/a-snag-in-the-path-towards-the-merge-but-its-almost-here-ethereum-dev-clarifies/
Avalanche COO Suggests Ethereum Would Be Better Off as ...,Securities.io,2022-04-15,https://www.securities.io/avalanche-coo-suggests-ethereum-would-be-better-off-as-an-avalanche-subnet/
Best Ethereum Casino Sites Online for ETH Casino Games ...,Native News Online,2022-04-15,https://nativenewsonline.net/advertise/branded-voices/best-ethereum-casino-sites-online-for-eth-casino-games-bonuses-more
Avalanche (AVAX) Could Surpass Ethereum (ETH) Next Quarter in Terms of This Metric: Analytics Firm Messari,The Daily Hodl,2022-04-15,https://dailyhodl.com/2022/04/15/avalanche-avax-could-surpass-ethereum-eth-next-quarter-in-terms-of-this-metric-analytics-firm-messari/
ZKSpace: A Complete Guide to Layer 2 Swap and NFT Minting,BeInCrypto,2022-04-15,https://beincrypto.com/zkspace-a-complete-guide-to-layer-2-swap-and-nft-minting/
"‘National Security’—Yellen Let Slip Her Plan to Regulate Crypto As The Price Of Bitcoin, Ethereum, BNB, XRP, Solana, Cardano, And Dogecoin Sink",Forbes,2022-04-15,https://www.forbes.com/sites/danrunkevicius/2022/04/15/national-security-yellen-let-slip-her-plan-to-regulate-crypto-as-the-price-of-bitcoin-ethereum-bnb-xrp-solana-cardano-and-dogecoin-sink/
"Dogecoin ‘A Proxy For Twitter Stock’—Doge Price Could Soar If Elon Musk Buys Twitter, Potentially Boosting Bitcoin, Ethereum And Other Cryptocurrencies",Forbes,2022-04-15,https://www.forbes.com/sites/billybambrough/2022/04/15/dogecoin-a-proxy-for-twitter-stock-doge-price-could-soar-if-elon-musk-buys-twitter-potentially-boosting-bitcoin-ethereum-and-other-cryptocurrencies/
