Title,Publisher,Date,Link
Kim Kardashian is being sued over the EthereumMax cryptocurrency,Quartz,2022-01-12,https://qz.com/2112251/kim-kardashian-is-being-sued-over-the-ethereummax-cryptocurrency/
"Why Bitcoin, Ethereum, Dogecoin, and Solana All Popped ...",The Motley Fool,2022-01-12,https://www.fool.com/investing/2022/01/12/why-bitcoin-ethereum-dogecoin-and-solana-all-poppe/
"Solana could take market share from ethereum, BofA analyst ...",Seeking Alpha,2022-01-12,https://seekingalpha.com/news/3787524-solana-could-take-market-share-from-ethereum-bofa-analyst-says
Ethereum Reaches a Staking Milestone,CoinDesk,2022-01-12,https://www.coindesk.com/layer2/2022/01/12/ethereum-reaches-a-staking-milestone/
Cryptocurrency Prices On January 12 2021: Know The Rate ...,ABP LIVE,2022-01-12,https://news.abplive.com/business/cryptocurrency-prices-on-january-12-2021-know-the-rate-of-bitcoin-ethereum-litecoin-ripple-dogecoin-and-other-cryptocurrencies-1505885
A Meebit NFT Sold for $49.5M in Ethereum—But There's a Catch,Crypto Briefing,2022-01-12,https://cryptobriefing.com/meebit-nft-sold-for-49-5m-ethereum-with-catch/
Ethereum price gears up for explosive rally as buying activity accelerates,FXStreet,2022-01-12,https://www.fxstreet.com/cryptocurrencies/news/ethereum-price-gears-up-for-explosive-rally-as-buying-activity-accelerates-202201121819
QuickSwap lets users avoid Ethereum transaction fees with ...,Cointelegraph,2022-01-12,https://cointelegraph.com/magazine/2022/01/12/building-polygon-dex-avoid-ethereum-transaction-fees
Hot Ethereum NFT Platform LooksRare Is Rife With Wash Trading—And OK With It,Decrypt,2022-01-12,https://decrypt.co/90317/ethereum-nft-market-looksrare-wash-trading
"Despite Competition, Ethereum Still Leads The NFT Space",Blockonomi,2022-01-12,https://blockonomi.com/despite-competition-ethereum-still-leads-the-nft-space/
BabyDoge Flips Ethereum To Become 'Most Traded Token' Among Binance Whales,Benzinga,2022-01-12,https://www.benzinga.com/markets/cryptocurrency/22/01/25012615/babydoge-flips-ethereum-to-become-most-traded-token-among-binance-whales
Ethereum’s Centralization Endgame Makes The Case For Building On Bitcoin,Bitcoin Magazine,2022-01-12,https://bitcoinmagazine.com/technical/ethereum-endgame-makes-case-for-bitcoin
"Bitcoin, Ethereum, Crypto News and Price Data","CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",2022-01-12,https://www.coindesk.com/tv/first-mover/first-mover-january-12-2022/
Coinbase Lists New ‘Golden’ Ethereum Token As Crypto Markets Bounce,The Daily Hodl,2022-01-12,https://dailyhodl.com/2022/01/12/coinbase-lists-new-golden-ethereum-token-as-crypto-markets-bounce/
How to Mine Crypto From Home in 2022 - Mining Bitcoin at ...,CoinDesk,2022-01-12,https://www.coindesk.com/learn/can-you-still-mine-bitcoin-and-other-crypto-from-home/
Bitcoin and Ethereum are heading lower: Is it now the time to ...,Times of Malta,2022-01-12,https://timesofmalta.com/articles/view/bitcoin-and-ethereum-are-heading-lower-is-it-now-the-time-to-invest.927301
"BTC and ETH losing attention thanks to lack of usability, while ...",CoinGeek,2022-01-12,https://coingeek.com/btc-and-eth-losing-attention-thanks-to-lack-of-usability-while-bsv-shines/
Axelar Begins Rollout of Public Mainnet Launch for February ...,Block Telegraph,2022-01-12,https://blocktelegraph.io/axelar-begins-rollout-of-public-mainnet-launch-for-february-2022-bringing-decentralized-interoperability-to-ethereum-avalanche-terra-moonbeam-and-others/
Layer 1 Blockchains Defy Early Year Crypto Downturn,Decrypt,2022-01-12,https://decrypt.co/90268/layer-1-blockchains-defy-early-year-crypto-downturn
