Title,Publisher,Date,Link
Ex-Ethereum developer sentenced to 5+ years in jail for giving crypto talk in North Korea,YourStory,2022-04-13,https://yourstory.com/the-decrypting-story/ex-ethereum-developer-sentenced-crypto-north-korea-virgil-griffith/amp
Former Ethereum employee jailed for talking at North Korea ...,PC Gamer,2022-04-13,https://www.pcgamer.com/former-ethereum-employee-jailed-for-talking-at-north-korea-crypto-conference-about-dodging-sanctions/
Former Ethereum Developer Virgil Griffith Bags 63 Months Jail Time,Coinspeaker,2022-04-13,https://www.coinspeaker.com/ethereum-griffith-jail-time/
Reminder: The Merge Won’t Solve Ethereum’s Scaling Woes by Itself,CoinDesk,2022-04-13,https://www.coindesk.com/layer2/2022/04/13/reminder-the-merge-wont-solve-ethereums-scaling-woes-by-itself/
“It Won't Be in June”: Ethereum Foundation Member Hints at ...,Crypto Briefing,2022-04-13,https://cryptobriefing.com/it-wont-be-in-june-ethereum-foundation-member-hints-at-merge-delay/
Ethereum Developer Says Merge Delayed Until a 'Few ...,Crypto News,2022-04-13,https://cryptonews.com/news/ethereum-developer-says-merge-delayed-until-few-months-after-june.htm
Ethereum scaling project Polygon pledges $20M to mitigate its carbon footprint,YourStory,2022-04-13,https://yourstory.com/the-decrypting-story/polygon-ethereum-scaling-solution-sustainability-blockchain/amp
Ethereum's 'Merge' Upgrade Will Be Later Than June | Time,TIME,2022-04-13,https://time.com/6166507/ethereum-merge-upgrade/
Cryptocurrency Prices On April 13 2022: Know The Rate Of ...,ABP LIVE,2022-04-13,https://news.abplive.com/business/personal-finance/cryptocurrency-prices-on-april-13-2022-know-the-rate-of-bitcoin-ethereum-litecoin-ripple-dogecoin-and-other-cryptocurrencies-1525684
"MetaMask Institutional Adds Ethereum Gnosis Safe, Custody Options for DAOs and DeFi",Decrypt,2022-04-13,https://decrypt.co/97752/metamask-institutional-adds-ethereum-gnosis-safe-custody-options-for-daos-and-defi
How to Check Your Ethereum Transaction,CoinDesk,2022-04-13,https://www.coindesk.com/learn/how-to-check-your-ethereum-transaction/
Shiba Inu Surges By 20% In Trading; Know The Possible Reasons Here,Outlook India,2022-04-13,https://www.outlookindia.com/business/shiba-inu-surges-by-20-in-trading-know-the-possible-reasons-here-news-191385
What Is ‘The Merge’? Ethereum’s Move to Proof of Stake,Decrypt,2022-04-13,https://decrypt.co/resources/what-merge-ethereum-move-proof-stake
HIVE Blockchain: Ethereum 2.0 Merger Raises Questions ...,Seeking Alpha,2022-04-13,https://seekingalpha.com/article/4501272-hive-blockchain-ethereum-2-0-merger-raises-questions
Ethereum wallet buys $400K worth of tokens 24-hours before their Coinbase listing,CryptoSlate,2022-04-13,https://cryptoslate.com/ethereum-wallet-buys-400k-worth-of-tokens-24-hours-before-their-coinbase-listing/
Ethereum co-founder Buterin gets Montenegrin citizenship,SeeNews,2022-04-13,https://seenews.com/news/ethereum-co-founder-buterin-gets-montenegrin-citizenship-780858
"Bitcoin, Ethereum, Crypto News and Price Data",CoinDesk,2022-04-13,https://www.coindesk.com/about/2022/04/13/crypto-wallet-tracker-context-raises-195m-in-funding-round/
"Cryptos That Could Exceed 500% Growth – Ethereum (ETH), Algorand (ALGO) & Parody Coin (PARO)",CryptoSlate,2022-04-13,https://cryptoslate.com/press-releases/cryptos-that-could-exceed-500-growth-ethereum-eth-algorand-algo-parody-coin-paro/
"Crypto Strategist Says All-Time High Coming for One Ethereum Rival, Predicts Pullback for Two Other Altcoins",The Daily Hodl,2022-04-13,https://dailyhodl.com/2022/04/13/crypto-strategist-says-all-time-high-coming-for-one-ethereum-rival-predicts-pullback-in-two-other-altcoins/
"Bitcoin, Ethereum Technical Analysis: BTC Moves Below ...",Bitcoin.com News,2022-04-13,https://news.bitcoin.com/bitcoin-ethereum-technical-analysis-btc-moves-below-40000-some-anticipating-drop-to-30000/
Blockchain Brawlers earns $357 million in one week ...,CNBC,2022-04-13,https://www.cnbc.com/video/2022/04/13/blockchain-brawlers-357-million-in-one-week-ethereum-merge-delayed-crypto-world.html
How To Easily Mint And Deposit Nfts (Ethereum And Solana ...,FinanceFeeds,2022-04-13,https://financefeeds.com/easily-mint-deposit-nfts-ethereum-solana-ftx/
"Bitcoin and Ethereum Inch Higher, LUNA and AVAX Outperform",Crypto News,2022-04-13,https://cryptonews.com/news/bitcoin-and-ethereum-inch-higher-luna-and-avax-outperform.htm
"Bitcoin, Ethereum, Bitcoin SV, and Chiliz daily price analyses ...",Cryptopolitan,2022-04-13,https://www.cryptopolitan.com/bitcoin-ethereum-bitcoin-sv-and-chiliz-daily-price-analyses-13-april-morning-pirce-prediction/
Will Solana become the base layer of Web3?,Fortune,2022-04-13,https://fortune.com/2022/04/13/solana-base-layer-blockchain-web3/
Former Ethereum Developer Virgil Griffith Gets 63 Months in ...,YouTube,2022-04-13,https://www.youtube.com/watch?v=l16H5UAkNcU
Ethereum Ceiling at the 20-Day Moving Average in a Bear Breakout Formation,Crypto Economy,2022-04-13,https://crypto-economy.com/ethereum-ceiling-at-the-20-day-moving-average-in-a-bear-breakout-formation/
"Mozilla Will Not Accept Bitcoin, Ethereum & Doge as Crypto Donation",CoinTrust.com,2022-04-13,https://www.cointrust.com/ethereum-news/mozilla-will-not-accept-bitcoin-ethereum-doge-as-crypto-donation
